id,version,seed_id,zoo_id,n_example,canvasdata,actiondata,gen_code_18
16,1.0,0.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}]",AA0A0+0
16,1.0,0.0,13.0,3.0,"[{'id': 'prim3', 'transformstr': 't300,120s3,3,0,0'}]",[{'create': 'prim3'}],D+0
16,1.0,0.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,480r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA14+270
16,1.0,0.0,20.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,300r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+270
16,1.0,0.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA1A0+0
16,1.0,0.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",Invalid
16,1.0,0.0,4.0,3.0,"[{'id': 'prim3', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim3'}, {'bind': ['prim3', 'prim3']}]",DD0+0
16,1.0,0.0,17.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim3']}]",AD9+0
16,1.0,0.0,15.0,3.0,"[{'id': 'prim1', 'transformstr': 't600,420r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim1', 'prim0']}]",AB0+0
16,1.0,0.0,14.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,360r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+270
16,1.0,0.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
16,1.0,0.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]",[{'create': 'prim0'}],A+0
16,1.0,0.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
16,1.0,0.0,1.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,240r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,180s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+270
16,1.0,0.0,7.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA1A0+0
16,1.0,0.0,3.0,3.0,"[{'id': 'prim3', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'bind': ['prim3', 'prim0']}]",AD2+0
16,1.0,0.0,18.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't660,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}]",AD1+0
16,1.0,0.0,8.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA0A13+180
16,1.0,0.0,19.0,3.0,"[{'id': 'prim1', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}]",AB4+0
16,1.0,0.0,6.0,3.0,"[{'id': 'prim2', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,420r180,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,360r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't660,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'create': 'prim3'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim3'}, {'rotate': 'prim1'}]",Invalid
17,0.0,4.0,8.0,3.0,"[{'id': 'prim3', 'transformstr': 't360,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't360,240s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim1'}, {'bind': ['prim3', 'prim1']}]",BD2+0
17,0.0,4.0,19.0,3.0,"[{'id': 'prim3', 'transformstr': 't360,240s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't480,240s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim1'}, {'bind': ['prim3', 'prim1']}]",BD3+0
17,0.0,4.0,3.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,300r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,480r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim3'}, {'rotate': 'prim1'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim1', 'prim3']}]",BD1+270
17,0.0,4.0,18.0,3.0,"[{'id': 'prim3', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't360,300s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim1'}]",BD2+180
17,0.0,4.0,17.0,3.0,"[{'id': 'prim2', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'bind': ['prim2', 'prim0']}]",AC4+0
17,0.0,4.0,14.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't420,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'bind': ['prim0', 'prim2']}]",AC9+0
17,0.0,4.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't420,360s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA0+0
17,0.0,4.0,1.0,3.0,"[{'id': 'prim1', 'transformstr': 't360,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,480r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB6+180
17,0.0,4.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,180r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,180r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA0+270
17,0.0,4.0,2.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't600,360s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim1']}, {'bind': ['prim0', 'prim1']}]",AB7+180
17,0.0,4.0,4.0,3.0,"[{'id': 'prim2', 'transformstr': 't420,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't360,300s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'bind': ['prim2', 'prim0']}]",AC2+0
17,0.0,4.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,420r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+270
17,0.0,4.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't360,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA2+0
17,0.0,4.0,6.0,3.0,"[{'id': 'prim3', 'transformstr': 't420,240s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,180r90,0,0s3,3,0,0'}]","[{'create': 'prim3'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim3', 'prim2']}, {'bind': ['prim3', 'prim2']}]",CD0+270
17,0.0,4.0,20.0,3.0,"[{'id': 'prim1', 'transformstr': 't420,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB5+0
17,0.0,4.0,13.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't360,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'bind': ['prim0', 'prim2']}]",AC5+0
17,0.0,4.0,15.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't360,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB4+0
17,0.0,4.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
17,0.0,4.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't420,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't540,180s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim3'}, {'bind': ['prim0', 'prim0', 'prim3']}]",AA16D2+0
17,0.0,4.0,7.0,3.0,"[{'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't540,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2', 'prim2']}]",AC3C11+0
17,0.0,4.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't360,240s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA3+0
18,1.0,2.0,9.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,420r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,420r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim0', 'prim0', 'prim3']}]",AA3D2+270
18,1.0,2.0,14.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,180r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB4+270
18,1.0,2.0,17.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't420,420r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2']}]",AC3+0
18,1.0,2.0,15.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+0
18,1.0,2.0,8.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,600r-90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't480,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim3'}, {'bind': ['prim0', 'prim0', 'prim3']}, {'unbind': ['prim0', 'prim0', 'prim3']}, {'bind': ['prim0', 'prim0', 'prim3']}, {'unbind': ['prim0', 'prim0', 'prim3']}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim0', 'prim0', 'prim3']}]",AA0D1+90
18,1.0,2.0,7.0,3.0,"[{'id': 'prim3', 'transformstr': 't540,420s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't720,600r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,360r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim3'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim0'}, {'bind': ['prim3', 'prim3', 'prim0']}]",AD2D6+270
18,1.0,2.0,11.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}]",[{'create': 'prim0'}],A+0
18,1.0,2.0,18.0,3.0,"[{'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA1+0
18,1.0,2.0,2.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't480,480r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB0+180
18,1.0,2.0,1.0,3.0,"[{'id': 'prim1', 'transformstr': 't600,360r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,240r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}, {'unbind': ['prim1', 'prim0']}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}, {'unbind': ['prim1', 'prim0']}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AB5+90
18,1.0,2.0,6.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't540,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'delete': 'prim0'}, {'delete': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'rotate': 'prim3'}, {'delete': 'prim3'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AC0+0
18,1.0,2.0,0.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,420r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
18,1.0,2.0,16.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",AA6+0
18,1.0,2.0,3.0,3.0,"[{'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,240r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB7+270
18,1.0,2.0,19.0,3.0,"[{'id': 'prim1', 'transformstr': 't540,540r-90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB6+0
18,1.0,2.0,13.0,3.0,"[{'id': 'prim1', 'transformstr': 't720,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,420s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't600,480r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'rotate': 'prim1'}, {'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}]",AB0C17+180
18,1.0,2.0,10.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,480r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}]",A+180
18,1.0,2.0,20.0,3.0,"[{'id': 'prim1', 'transformstr': 't720,480r180,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB0+270
18,1.0,2.0,5.0,3.0,"[{'id': 'prim0', 'transformstr': 't540,420r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,540r-90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'delete': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'delete': 'prim0'}, {'delete': 'prim0'}]",AA1A6+0
18,1.0,2.0,12.0,3.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}]",A+270
18,1.0,2.0,4.0,3.0,"[{'id': 'prim2', 'transformstr': 't540,480r-90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't780,420r90,0,0s3,3,0,0'}]","[{'create': 'prim3'}, {'delete': 'prim3'}, {'create': 'prim2'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim2', 'prim2']}]",CC4+270
19,0.0,3.0,1.0,6.0,"[{'id': 'prim1', 'transformstr': 't600,300r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,240r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB8+270
19,0.0,3.0,17.0,6.0,"[{'id': 'prim0', 'transformstr': 't720,180r90,0,0s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't780,360r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim2'}, {'rotate': 'prim2'}, {'bind': ['prim0', 'prim2']}, {'bind': ['prim0', 'prim2']}]",Invalid
19,0.0,3.0,0.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA3+0
19,0.0,3.0,9.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,360r90,0,0s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,300r90,0,0s3,3,0,0'}, {'id': 'prim3', 'transformstr': 't600,180r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'create': 'prim3'}, {'rotate': 'prim3'}, {'bind': ['prim0', 'prim0', 'prim3']}, {'bind': ['prim0', 'prim0', 'prim3']}, {'bind': ['prim0', 'prim0', 'prim3']}]",AA0D3+270
19,0.0,3.0,4.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,540r180,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0', 'prim0']}, {'bind': ['prim0', 'prim0']}]",Invalid
19,0.0,3.0,3.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,300s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't720,240r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim0', 'prim1']}]",AB7+0
19,0.0,3.0,12.0,6.0,"[{'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,240s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0']}]",AA0+0
19,0.0,3.0,6.0,6.0,"[{'id': 'prim3', 'transformstr': 't480,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,420s3,3,0,0'}, {'id': 'prim2', 'transformstr': 't480,360s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'create': 'prim3'}, {'bind': ['prim3', 'prim0', 'prim2']}]",AC4D2+0
19,0.0,3.0,5.0,6.0,"[{'id': 'prim0', 'transformstr': 't540,360s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,300s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't660,360s3,3,0,0'}]","[{'create': 'prim0'}, {'create': 'prim0'}, {'create': 'prim0'}, {'bind': ['prim0', 'prim0', 'prim0']}]",AA0A2+180
19,0.0,3.0,13.0,6.0,"[{'id': 'prim1', 'transformstr': 't720,300r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'rotate': 'prim1'}, {'bind': ['prim1']}]",B+270
19,0.0,3.0,14.0,6.0,"[{'id': 'prim1', 'transformstr': 't540,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't780,180r90,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB13+270
19,0.0,3.0,2.0,6.0,"[{'id': 'prim1', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't480,300s3,3,0,0'}]","[{'create': 'prim2'}, {'create': 'prim0'}, {'create': 'prim1'}, {'bind': ['prim1', 'prim0']}]",Invalid
19,0.0,3.0,15.0,6.0,"[{'id': 'prim1', 'transformstr': 't600,240s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't600,420r180,0,0s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim0'}, {'rotate': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim1', 'prim0']}]",AB7+180
19,0.0,3.0,7.0,6.0,"[{'id': 'prim1', 'transformstr': 't420,420s3,3,0,0'}, {'id': 'prim1', 'transformstr': 't540,420s3,3,0,0'}, {'id': 'prim0', 'transformstr': 't540,300s3,3,0,0'}]","[{'create': 'prim1'}, {'create': 'prim1'}, {'create': 'prim0'}, {'bind': ['prim1', 'prim1', 'prim0']}]",AB6B9+0
19,0.0,3.0,11.0,6.0,"[{'id': 'prim0', 'transformstr': 't660,300r90,0,0s3,3,0,0'}]","[{'create': 'prim0'}, {'rotate': 'prim0'}, {'bind': ['prim0']}]",A+270
